asema	pvm	biomassa
87	2014-07-14	4.5954
87	2014-07-14	158.9468
87	2014-07-14	4.539
87	2014-07-14	7.8425
87	2014-07-14	27.0228
87	2014-07-14	1.6657
87	2014-07-14	41.5454
87	2014-07-14	1.036
87	2014-07-14	2.0719
87	2014-07-14	20.3453
87	2014-07-14	32.3676
87	2014-07-14	3.9161
87	2014-07-14	6.7914
87	2014-07-14	7.4326
87	2014-07-14	96.6907
87	2014-07-14	27.4836
87	2014-07-14	1.5609
87	2014-07-14	170.5917
87	2014-07-14	30.8582
87	2014-07-14	10.9928
87	2014-07-14	1.2691
87	2014-07-14	8.2878
87	2014-07-14	27.3957
87	2014-07-14	5.2173
87	2014-07-14	4.8863
87	2014-07-14	16.9278
87	2014-07-14	4.6331
87	2014-07-14	51.6835
87	2014-07-14	31.0676
87	2014-07-14	22.6187
87	2014-07-14	5.2302
87	2014-07-14	5.7143
87	2014-07-14	109.0526
87	2014-07-14	0.8525
87	2014-07-14	41.3975
87	2014-08-06	364.3657
87	2014-08-06	36.4366
87	2014-08-06	23.486
87	2014-08-06	27.7959
87	2014-08-06	167.1224
87	2014-08-06	0.7287
87	2014-08-06	1409.7854
87	2014-08-06	4.518
87	2014-08-06	102.0445
87	2014-08-06	1531.1873
87	2014-08-06	1.7212
87	2014-08-06	10.6187
87	2014-08-06	17.4964
87	2014-08-06	12.6907
87	2014-08-06	3.6244
87	2014-08-06	13.6169
87	2014-08-06	1.5684
87	2014-08-06	387.6699
87	2014-08-06	127.8126
87	2014-08-06	2.7108
87	2014-08-06	76.3742
87	2014-08-06	0.979
87	2014-08-06	6.7914
87	2014-08-06	0.6194
87	2014-08-06	50.072
87	2014-08-06	4.997
87	2014-08-06	1.5655
87	2014-08-06	45.8314
87	2014-08-06	7.1942
87	2014-08-06	0.9716
87	2014-08-06	3.5951
87	2014-08-06	5.2191
87	2014-08-06	6.8403
87	2014-08-06	13.5868
87	2014-08-06	1.6351
87	2014-08-06	59.436
87	2014-08-06	24.9851
87	2014-08-06	18.8489
87	2014-08-06	1.7434
87	2014-08-06	112.1205
87	2014-08-06	21.4705
87	2014-08-06	7.3669
87	2014-08-27	373.0342
87	2014-08-27	72.8731
87	2014-08-27	0.93
87	2014-08-27	61.3245
87	2014-08-27	3.0884
87	2014-08-27	178.0048
87	2014-08-27	8.016
87	2014-08-27	325.2722
87	2014-08-27	1.3076
87	2014-08-27	175.9172
87	2014-08-27	159.2539
87	2014-08-27	15.8175
87	2014-08-27	2.3028
87	2014-08-27	1.0619
87	2014-08-27	42.5353
87	2014-08-27	24.7482
87	2014-08-27	62.4446
87	2014-08-27	11.3957
87	2014-08-27	674.5347
87	2014-08-27	15.6851
87	2014-08-27	11.5318
87	2014-08-27	306.6352
87	2014-08-27	2.5324
87	2014-08-27	30.072
87	2014-08-27	16.3513
87	2014-08-27	14.3309
87	2014-08-27	1.7741
87	2014-08-27	29.6979
87	2014-08-27	21.1888
87	2014-08-27	5.3946
87	2014-08-27	3.9161
87	2014-08-27	6.7914
87	2014-08-27	6.8132
87	2014-08-27	88.0576
87	2014-08-27	44.9731
87	2014-08-27	33.1005
87	2014-08-27	21.5828
87	2014-08-27	14.991
87	2014-08-27	31.0925
87	2014-08-27	7.1902
87	2014-08-27	25.1655
87	2014-08-27	0.6331
87	2014-08-27	10.4685
87	2014-08-27	1.4918
87	2014-08-27	2.4639
87	2014-08-27	118.872
87	2014-08-27	85.1972
87	2014-08-27	2.1793
87	2014-08-27	1.9048
87	2014-08-27	225.8497
87	2014-08-27	34.1192
87	2014-08-27	222.946
87	2014-08-27	117.8706
87	2014-09-17	386.2277
87	2014-09-17	65.5858
87	2014-09-17	2.79
87	2014-09-17	45.6672
87	2014-09-17	117.3744
87	2014-09-17	0.7287
87	2014-09-17	732.8523
87	2014-09-17	13.9472
87	2014-09-17	2.6174
87	2014-09-17	78.255
87	2014-09-17	46.993
87	2014-09-17	5.1872
87	2014-09-17	5.3093
87	2014-09-17	55.6662
87	2014-09-17	14.3885
87	2014-09-17	58.8202
87	2014-09-17	15.1943
87	2014-09-17	173.3132
87	2014-09-17	4.539
87	2014-09-17	26.5439
87	2014-09-17	1.6657
87	2014-09-17	8.4748
87	2014-09-17	0.0902
87	2014-09-17	12.4317
87	2014-09-17	1.648
87	2014-09-17	5.3946
87	2014-09-17	6.7914
87	2014-09-17	6.8132
87	2014-09-17	0.4171
87	2014-09-17	238.2736
87	2014-09-17	44.9731
87	2014-09-17	0.2601
87	2014-09-17	49.6507
87	2014-09-17	14.3885
87	2014-09-17	7.0515
87	2014-09-17	6.2158
87	2014-09-17	43.1079
87	2014-09-17	14.1612
87	2014-09-17	2.9813
87	2014-09-17	30.2913
87	2014-09-17	0.4144
87	2014-09-17	69.8792
87	2014-09-17	26.9797
87	2014-09-17	82.9353
87	2014-09-17	6.3198
87	2014-09-17	27.619
87	2014-09-17	124.8002
87	2014-09-17	3.1768
87	2014-09-17	50.281
87	2014-09-17	7.3669
87	2014-09-17	2.1698
87	2015-03-25	23.5396
87	2015-03-25	3.4424
87	2015-03-25	2.2763
87	2015-03-25	17.554
87	2015-03-25	1386.6042
87	2015-03-25	3.7986
87	2015-03-25	145.2679
87	2015-03-25	10.6556
87	2015-03-25	7.7122
87	2015-03-25	27.2337
87	2015-03-25	80.4898
87	2015-03-25	253.5792
87	2015-03-25	97.3814
87	2015-03-25	83.885
87	2015-03-25	639.4077
87	2015-03-25	414.1298
87	2015-03-25	7.223
87	2015-03-25	31.7382
87	2015-03-25	186.5786
87	2015-03-25	188.4047
87	2015-03-25	181.5253
87	2015-03-25	2834.2467
87	2015-03-25	0.0301
87	2015-03-25	0.959
87	2015-03-25	17.2662
87	2015-03-25	4.4604
87	2015-03-25	1.2731
87	2015-03-25	0.541
87	2015-03-25	1.1137
87	2015-03-25	0.8717
87	2015-03-25	25.7143
87	2015-03-25	71.3546
87	2015-03-25	60.3943
87	2015-03-25	1.3048
87	2015-03-25	241.4998
87	2015-03-25	1.7031
87	2015-03-25	2.034
87	2015-04-21	0.0625
87	2015-04-21	21.9281
87	2015-04-21	2.354
87	2015-04-21	11.7482
87	2015-04-21	2.5936
87	2015-04-21	18.2043
87	2015-04-21	278.3268
87	2015-04-21	2.0546
87	2015-04-21	9.6691
87	2015-04-21	2.3576
87	2015-04-21	3.0203
87	2015-04-21	584.8945
87	2015-04-21	28.3054
87	2015-04-21	1.9281
87	2015-04-21	120.138
87	2015-04-21	33.1627
87	2015-04-21	173.0039
87	2015-04-21	182.5613
87	2015-04-21	3411.8357
87	2015-04-21	439.3935
87	2015-04-21	1132.0584
87	2015-04-21	7.7957
87	2015-04-21	4.7952
87	2015-04-21	6.0087
87	2015-04-21	0.979
87	2015-04-21	28.4892
87	2015-04-21	22.4461
87	2015-04-21	11.5971
87	2015-04-21	8.9117
87	2015-04-21	3.6271
87	2015-04-21	2.0719
87	2015-04-21	0.754
87	2015-04-21	2.1793
87	2015-04-21	6.8126
87	2015-04-21	18.0952
87	2015-04-21	21.9841
87	2015-04-21	139.87
87	2015-04-21	79.7643
87	2015-04-21	1.1354
87	2015-04-21	7.3669
87	2015-05-19	2.901
87	2015-05-19	7.2873
87	2015-05-19	0.1185
87	2015-05-19	6.5036
87	2015-05-19	0.7287
87	2015-05-19	94.1583
87	2015-05-19	0.626
87	2015-05-19	10.0699
87	2015-05-19	0.2908
87	2015-05-19	3.1856
87	2015-05-19	10.5324
87	2015-05-19	83.1077
87	2015-05-19	148.144
87	2015-05-19	2.3576
87	2015-05-19	94.8484
87	2015-05-19	474.953
87	2015-05-19	40.5112
87	2015-05-19	120.9785
87	2015-05-19	36.3223
87	2015-05-19	30.1238
87	2015-05-19	2.6923
87	2015-05-19	0.0301
87	2015-05-19	11.1523
87	2015-05-19	21.5784
87	2015-05-19	2.9371
87	2015-05-19	63.8849
87	2015-05-19	4.6826
87	2015-05-19	2.3597
87	2015-05-19	29.2812
87	2015-05-19	1.6115
87	2015-05-19	10.9928
87	2015-05-19	6.7914
87	2015-05-19	1.2691
87	2015-05-19	5.1681
87	2015-05-19	4.3281
87	2015-05-19	2.4115
87	2015-05-19	33.3727
87	2015-05-19	6.8321
87	2015-05-19	11.4459
87	2015-05-19	0.754
87	2015-05-19	23.7539
87	2015-05-19	3.2967
87	2015-05-19	16.2209
87	2015-05-19	40.6859
87	2015-05-19	268.4625
87	2015-05-19	6.2449
87	2015-05-19	1.5255
87	2015-06-17	88.8983
87	2015-06-17	14.5746
87	2015-06-17	1.86
87	2015-06-17	5.2191
87	2015-06-17	5.4481
87	2015-06-17	13.0072
87	2015-06-17	0.5205
87	2015-06-17	1.4575
87	2015-06-17	42.4749
87	2015-06-17	13.1468
87	2015-06-17	6.7133
87	2015-06-17	2.012
87	2015-06-17	1.1713
87	2015-06-17	20.495
87	2015-06-17	1.8681
87	2015-06-17	28.9209
87	2015-06-17	11.3957
87	2015-06-17	0.7326
87	2015-06-17	45.8035
87	2015-06-17	4.539
87	2015-06-17	44.1584
87	2015-06-17	21.111
87	2015-06-17	44.3828
87	2015-06-17	3.7496
87	2015-06-17	48.7943
87	2015-06-17	4.8069
87	2015-06-17	40.6907
87	2015-06-17	16.1838
87	2015-06-17	235.8563
87	2015-06-17	0.7804
87	2015-06-17	75.1126
87	2015-06-17	15.4291
87	2015-06-17	11.4216
87	2015-06-17	22.964
87	2015-06-17	5.4101
87	2015-06-17	31.5535
87	2015-06-17	0.1608
87	2015-06-17	45.2231
87	2015-06-17	17.1689
87	2015-06-17	22.7914
87	2015-06-17	2.2619
87	2015-06-17	4.1406
87	2015-06-17	128.5713
87	2015-06-17	17.3563
87	2015-06-17	24.329
87	2015-06-17	313.2535
87	2015-06-17	5.6772
87	2015-06-17	7.3669
87	2015-06-17	9.6613
87	2015-07-16	62.546
87	2015-07-16	14.5746
87	2015-07-16	30.0099
87	2015-07-16	5.4481
87	2015-07-16	8.5504
87	2015-07-16	2.1862
87	2015-07-16	230.9642
87	2015-07-16	6.777
87	2015-07-16	0.4359
87	2015-07-16	198.3458
87	2015-07-16	1.7649
87	2015-07-16	87.6705
87	2015-07-16	105.8929
87	2015-07-16	2.3028
87	2015-07-16	4.8921
87	2015-07-16	5.3093
87	2015-07-16	158.2936
87	2015-07-16	34.0432
87	2015-07-16	25.3706
87	2015-07-16	11.3957
87	2015-07-16	82.0144
87	2015-07-16	81.453
87	2015-07-16	9.0779
87	2015-07-16	12.7194
87	2015-07-16	7.8425
87	2015-07-16	202.1529
87	2015-07-16	0.7856
87	2015-07-16	202.9757
87	2015-07-16	2.7108
87	2015-07-16	1.036
87	2015-07-16	5.3946
87	2015-07-16	0.2787
87	2015-07-16	0.8647
87	2015-07-16	348.7772
87	2015-07-16	3.3313
87	2015-07-16	1.821
87	2015-07-16	1.5655
87	2015-07-16	89.1166
87	2015-07-16	7.7145
87	2015-07-16	35.9712
87	2015-07-16	1.2691
87	2015-07-16	12.4892
87	2015-07-16	24.8863
87	2015-07-16	2.6728
87	2015-07-16	29.0964
87	2015-07-16	31.0676
87	2015-07-16	14.5036
87	2015-07-16	15.0791
87	2015-07-16	3.9227
87	2015-07-16	47.619
87	2015-07-16	24.9851
87	2015-07-16	2.3377
87	2015-07-16	146.0016
87	2015-07-16	2.2709
87	2015-07-16	49.2328
87	2015-07-16	0.5085
87	2015-08-19	255.056
87	2015-08-19	174.8956
87	2015-08-19	10.4382
87	2015-08-19	7.6056
87	2015-08-19	8.7448
87	2015-08-19	27.4533
87	2015-08-19	179.2347
87	2015-08-19	5.0935
87	2015-08-19	16.1265
87	2015-08-19	196.5982
87	2015-08-19	7.0596
87	2015-08-19	8.8245
87	2015-08-19	97.4887
87	2015-08-19	3.4896
87	2015-08-19	6.3712
87	2015-08-19	162.0706
87	2015-08-19	25.2662
87	2015-08-19	29.4101
87	2015-08-19	7.5971
87	2015-08-19	127.3861
87	2015-08-19	4.65
87	2015-08-19	13.739
87	2015-08-19	31.79
87	2015-08-19	7.7957
87	2015-08-19	3.1079
87	2015-08-19	0.9417
87	2015-08-19	5.3946
87	2015-08-19	2.9371
87	2015-08-19	390.2125
87	2015-08-19	6.6627
87	2015-08-19	3.3819
87	2015-08-19	50.9238
87	2015-08-19	54.0018
87	2015-08-19	14.3885
87	2015-08-19	7.3094
87	2015-08-19	2.5381
87	2015-08-19	6.2158
87	2015-08-19	28.1324
87	2015-08-19	34.1083
87	2015-08-19	139.543
87	2015-08-19	18.804
87	2015-08-19	67.8562
87	2015-08-19	5.4481
87	2015-08-19	26.6666
87	2015-08-19	37.463
87	2015-08-19	0.4262
87	2015-08-19	202.3021
87	2015-08-19	2.8386
87	2015-08-19	8.8142
87	2015-08-19	7.3669
87	2015-08-19	1.5255
87	2015-09-16	303.1315
87	2015-09-16	211.3321
87	2015-09-16	92.6391
87	2015-09-16	59.9295
87	2015-09-16	13.0825
87	2015-09-16	9.4735
87	2015-09-16	9.036
87	2015-09-16	54.9065
87	2015-09-16	301.6981
87	2015-09-16	5.6661
87	2015-09-16	32.7272
87	2015-09-16	115.8041
87	2015-09-16	0.2908
87	2015-09-16	16.2446
87	2015-09-16	92.2015
87	2015-09-16	29.4101
87	2015-09-16	48.2015
87	2015-09-16	3.7986
87	2015-09-16	160.2423
87	2015-09-16	10.1675
87	2015-09-16	36.222
87	2015-09-16	35.5943
87	2015-09-16	2.7108
87	2015-09-16	12.9928
87	2015-09-16	2.0719
87	2015-09-16	20.3453
87	2015-09-16	2.9371
87	2015-09-16	41.4389
87	2015-09-16	2.6014
87	2015-09-16	73.8395
87	2015-09-16	61.7163
87	2015-09-16	2.5381
87	2015-09-16	11.6597
87	2015-09-16	22.8777
87	2015-09-16	34.3004
87	2015-09-16	89.154
87	2015-09-16	33.5203
87	2015-09-16	33.1511
87	2015-09-16	16.4892
87	2015-09-16	156.8204
87	2015-09-16	0.4359
87	2015-09-16	40
87	2015-09-16	4.5959
87	2015-09-16	2.9837
87	2015-09-16	132.1142
87	2015-09-16	4.5417
87	2015-09-16	8.8142
87	2015-09-16	14.7338
87	2015-09-16	3.5594
114	2012-03-30	0.0202
114	2012-03-30	0.2549
114	2012-03-30	1.2544
114	2012-03-30	0.737
114	2012-03-30	0.0592
114	2012-03-30	1.4717
114	2012-03-30	2.1683
114	2012-03-30	4.0557
114	2012-03-30	7.1894
114	2012-03-30	1.1343
114	2012-03-30	1.7702
114	2012-03-30	0.1278
114	2012-03-30	1.0128
114	2012-03-30	10.576
114	2012-03-30	67.514
114	2012-03-30	12.5584
114	2012-03-30	0.0409
114	2012-03-30	1.5188
114	2012-03-30	0.7597
114	2012-03-30	10.8609
114	2012-03-30	2.839
114	2012-03-30	4.3006
114	2012-03-30	10.4114
114	2012-03-30	5.6144
114	2012-03-30	8.7093
114	2012-03-30	54.2817
114	2012-03-30	40.8502
114	2012-03-30	106.2681
114	2012-03-30	2.2231
114	2012-03-30	0.0534
114	2012-03-30	5.2505
114	2012-03-30	3.2525
114	2012-03-30	2.7878
114	2012-03-30	0.6505
114	2012-03-30	0.6046
114	2012-03-30	0.4222
114	2012-03-30	0.0484
114	2012-03-30	0.3678
114	2012-03-30	4.7568
114	2012-03-30	2.7572
114	2012-03-30	67.8576
114	2012-03-30	0.0091
114	2012-03-30	1.1132
114	2012-03-30	3.0543
114	2012-03-30	0.9082
114	2012-03-30	0.2459
114	2012-05-08	0.5389
114	2012-05-08	0.2832
114	2012-05-08	6.272
114	2012-05-08	0.4628
114	2012-05-08	0.5496
114	2012-05-08	4.18
114	2012-05-08	1.1496
114	2012-05-08	3.1213
114	2012-05-08	22.48
114	2012-05-08	23.5066
114	2012-05-08	3.0445
114	2012-05-08	1.9061
114	2012-05-08	3.7669
114	2012-05-08	25.6647
114	2012-05-08	6.3538
114	2012-05-08	52.328
114	2012-05-08	41.12
114	2012-05-08	1331.5363
114	2012-05-08	859.02
114	2012-05-08	2.645
114	2012-05-08	0.1732
114	2012-05-08	2.7508
114	2012-05-08	10.7361
114	2012-05-08	5.7058
114	2012-05-08	60.512
114	2012-05-08	2.133
114	2012-05-08	2.5869
114	2012-05-08	46.4713
114	2012-05-08	170.9884
114	2012-05-08	603.7963
114	2012-05-08	14.698
114	2012-05-08	1289.2722
114	2012-05-08	0.59
114	2012-05-08	111.4744
114	2012-05-08	23.4019
114	2012-05-08	0.7185
114	2012-05-08	1.5274
114	2012-05-08	4.2904
114	2012-05-08	0.934
114	2012-05-08	29.6887
114	2012-05-08	11.4772
114	2012-05-08	5303.444
114	2012-05-08	0.0363
114	2012-05-08	11.8036
114	2012-05-08	5.2163
114	2012-05-08	28.8219
114	2012-05-08	3.9414
114	2012-05-08	4.1274
114	2012-05-08	2.1282
114	2012-05-22	0.4424
114	2012-05-22	0.1784
114	2012-05-22	1.416
114	2012-05-22	7.84
114	2012-05-22	0.3446
114	2012-05-22	0.6635
114	2012-05-22	0.5887
114	2012-05-22	1.6191
114	2012-05-22	0.8616
114	2012-05-22	39.412
114	2012-05-22	73.6123
114	2012-05-22	0.262
114	2012-05-22	2.8056
114	2012-05-22	1.7435
114	2012-05-22	31.3626
114	2012-05-22	30.384
114	2012-05-22	15.92
114	2012-05-22	147.3648
114	2012-05-22	9.408
114	2012-05-22	7113.792
114	2012-05-22	0.2548
114	2012-05-22	0.4589
114	2012-05-22	51.0333
114	2012-05-22	7.5634
114	2012-05-22	10.4876
114	2012-05-22	0.5678
114	2012-05-22	7.7154
114	2012-05-22	13.4441
114	2012-05-22	1.6191
114	2012-05-22	1.6255
114	2012-05-22	0.6126
114	2012-05-22	3.5706
114	2012-05-22	0.6577
114	2012-05-22	0.6577
114	2012-05-22	1.3177
114	2012-05-22	13.1095
114	2012-05-22	8.2762
114	2012-05-22	8265.632
114	2012-05-22	0.0171
114	2012-05-22	5.8631
114	2012-05-22	4.466
114	2012-05-22	0.9252
114	2012-05-22	0.4087
114	2012-06-06	1.0522
114	2012-06-06	1.8685
114	2012-06-06	0.0838
114	2012-06-06	0.0264
114	2012-06-06	0.2702
114	2012-06-06	0.1428
114	2012-06-06	0.3946
114	2012-06-06	0.5678
114	2012-06-06	2.2713
114	2012-06-06	0.058
114	2012-06-06	1.2032
114	2012-06-06	80.9088
114	2012-06-06	0.0595
114	2012-06-06	0.1256
114	2012-06-06	0.1115
114	2012-06-06	10.7178
114	2012-06-06	158.592
114	2012-06-06	5.824
114	2012-06-06	9.7549
114	2012-06-06	15.7401
114	2012-06-06	0.2695
114	2012-06-06	5.712
114	2012-06-06	40.0554
114	2012-06-06	8.1024
114	2012-06-06	127.808
114	2012-06-06	6.784
114	2012-06-06	37.0944
114	2012-06-06	11.2896
114	2012-06-06	3.008
114	2012-06-06	0.2895
114	2012-06-06	0.0735
114	2012-06-06	0.0688
114	2012-06-06	53.6859
114	2012-06-06	3.0881
114	2012-06-06	0.2262
114	2012-06-06	0.3465
114	2012-06-06	0.1542
114	2012-06-06	3.4343
114	2012-06-06	1.0322
114	2012-06-06	0.2727
114	2012-06-06	0.0289
114	2012-06-06	0.6088
114	2012-06-06	0.2647
114	2012-06-06	5.6663
114	2012-06-06	0.6611
114	2012-06-06	4.2603
114	2012-06-06	0.2534
114	2012-06-06	
114	2012-06-06	0.0577
114	2012-06-06	0.1027
114	2012-06-06	0.7801
114	2012-06-06	0.3736
114	2012-06-06	1.4946
114	2012-06-06	20.096
114	2012-06-06	6.0145
114	2012-06-06	1981.6576
114	2012-06-06	0.0533
114	2012-06-06	1.8684
114	2012-06-06	1.035
114	2012-06-06	1.5767
114	2012-06-19	1.416
114	2012-06-19	0.027
114	2012-06-19	0.0083
114	2012-06-19	0.8592
114	2012-06-19	0.0806
114	2012-06-19	0.0922
114	2012-06-19	1.4887
114	2012-06-19	0.1145
114	2012-06-19	0.0516
114	2012-06-19	0.9024
114	2012-06-19	10.6624
114	2012-06-19	0.1679
114	2012-06-19	0.0628
114	2012-06-19	0.3344
114	2012-06-19	0.5145
114	2012-06-19	6.3126
114	2012-06-19	11.328
114	2012-06-19	10.1961
114	2012-06-19	0.801
114	2012-06-19	2.968
114	2012-06-19	0.1899
114	2012-06-19	2.7135
114	2012-06-19	33.4784
114	2012-06-19	396.7792
114	2012-06-19	1.1781
114	2012-06-19	1.3504
114	2012-06-19	13.104
114	2012-06-19	11.3344
114	2012-06-19	1.8816
114	2012-06-19	2.6462
114	2012-06-19	3.1269
114	2012-06-19	0.1185
114	2012-06-19	0.2063
114	2012-06-19	0.659
114	2012-06-19	16.1058
114	2012-06-19	0.9399
114	2012-06-19	0.1825
114	2012-06-19	0.4918
114	2012-06-19	1.0101
114	2012-06-19	0.056
114	2012-06-19	2.3507
114	2012-06-19	4.2139
114	2012-06-19	0.023
114	2012-06-19	0.1219
114	2012-06-19	0.427
114	2012-06-19	1.4535
114	2012-06-19	32.6395
114	2012-06-19	0.0657
114	2012-06-19	0.0201
114	2012-06-19	0.4024
114	2012-06-19	0.616
114	2012-06-19	0.5251
114	2012-06-19	0.308
114	2012-06-19	1.3344
114	2012-06-19	1.8723
114	2012-06-19	1.4946
114	2012-06-19	8.792
114	2012-06-19	8.0932
114	2012-06-19	660.8176
114	2012-06-19	1.195
114	2012-06-19	3.5414
114	2012-06-19	6.2041
114	2012-06-19	9.5624
114	2012-06-19	0.7822
114	2012-06-19	1.5767
114	2012-06-19	2.7863
114	2012-07-04	0.5562
114	2012-07-04	14.6434
114	2012-07-04	4.1465
114	2012-07-04	0.0052
114	2012-07-04	3.4906
114	2012-07-04	0.7933
114	2012-07-04	0.6139
114	2012-07-04	0.18
114	2012-07-04	0.5093
114	2012-07-04	9.985
114	2012-07-04	0.4259
114	2012-07-04	6.8138
114	2012-07-04	0.1837
114	2012-07-04	2.1056
114	2012-07-04	104.7424
114	2012-07-04	0.1476
114	2012-07-04	0.0595
114	2012-07-04	0.0628
114	2012-07-04	18.88
114	2012-07-04	2.0088
114	2012-07-04	2.4298
114	2012-07-04	0.5389
114	2012-07-04	2.3555
114	2012-07-04	3.7726
114	2012-07-04	1643.8812
114	2012-07-04	1.1781
114	2012-07-04	10.128
114	2012-07-04	1.104
114	2012-07-04	1.696
114	2012-07-04	4.3618
114	2012-07-04	1.4693
114	2012-07-04	7.2902
114	2012-07-04	0.9074
114	2012-07-04	16.1058
114	2012-07-04	0.2063
114	2012-07-04	4.028
114	2012-07-04	1.8417
114	2012-07-04	0.0706
114	2012-07-04	0.1807
114	2012-07-04	0.1515
114	2012-07-04	0.0946
114	2012-07-04	3.1278
114	2012-07-04	1.2688
114	2012-07-04	0.7543
114	2012-07-04	6.568
114	2012-07-04	0.1155
114	2012-07-04	14.5563
114	2012-07-04	1.4535
114	2012-07-04	36.3346
114	2012-07-04	0.0328
114	2012-07-04	0.0073
114	2012-07-04	0.1725
114	2012-07-04	0.4894
114	2012-07-04	0.2881
114	2012-07-04	0.1444
114	2012-07-04	0.6094
114	2012-07-04	0.8212
114	2012-07-04	1.0922
114	2012-07-04	16.956
114	2012-07-04	13.5859
114	2012-07-04	43.0816
114	2012-07-04	0.0872
114	2012-07-04	6.7675
114	2012-07-04	5.718
114	2012-07-04	0.5215
114	2012-07-04	1.0511
114	2012-07-04	0.9288
114	2012-07-20	3.1631
114	2012-07-20	16.9864
114	2012-07-20	4.162
114	2012-07-20	0.0396
114	2012-07-20	16.6681
114	2012-07-20	0.402
114	2012-07-20	1.3919
114	2012-07-20	2.581
114	2012-07-20	0.5174
114	2012-07-20	3.3895
114	2012-07-20	4.4571
114	2012-07-20	0.2839
114	2012-07-20	11.9241
114	2012-07-20	15.9871
114	2012-07-20	5.593
114	2012-07-20	28.6944
114	2012-07-20	0.0984
114	2012-07-20	0.0314
114	2012-07-20	1.5607
114	2012-07-20	30.208
114	2012-07-20	7.28
114	2012-07-20	23.8146
114	2012-07-20	0.8084
114	2012-07-20	0.84
114	2012-07-20	1.3474
114	2012-07-20	11.0484
114	2012-07-20	809.1378
114	2012-07-20	4.176
114	2012-07-20	5.8866
114	2012-07-20	0.0735
114	2012-07-20	0.1008
114	2012-07-20	0.619
114	2012-07-20	7.516
114	2012-07-20	0.696
114	2012-07-20	10.4902
114	2012-07-20	3.816
114	2012-07-20	2.0822
114	2012-07-20	0.4219
114	2012-07-20	6.2532
114	2012-07-20	0.0454
114	2012-07-20	1.344
114	2012-07-20	0.0086
114	2012-07-20	0.0642
114	2012-07-20	2.5359
114	2012-07-20	19.248
114	2012-07-20	0.7555
114	2012-07-20	0.0073
114	2012-07-20	1.5233
114	2012-07-20	0.4681
114	2012-07-20	0.3994
114	2012-07-20	0.2161
114	2012-07-20	
114	2012-07-20	0.1467
114	2012-07-20	0.3121
114	2012-07-20	31.4
114	2012-07-20	10.0492
114	2012-07-20	95.356
114	2012-07-20	0.0048
114	2012-07-20	3.5414
114	2012-07-20	6.3261
114	2012-07-20	10.018
114	2012-07-20	0.7822
114	2012-07-20	1.0511
114	2012-07-20	0.5504
114	2012-07-20	1.3158
114	2012-08-03	5.5803
114	2012-08-03	7.3196
114	2012-08-03	0.2351
114	2012-08-03	2.3599
114	2012-08-03	0.0528
114	2012-08-03	25.7754
114	2012-08-03	0.3687
114	2012-08-03	1.3037
114	2012-08-03	1.0101
114	2012-08-03	5.0873
114	2012-08-03	0.7268
114	2012-08-03	7.2676
114	2012-08-03	34.295
114	2012-08-03	0.2096
114	2012-08-03	30.255
114	2012-08-03	139.2384
114	2012-08-03	3.2153
114	2012-08-03	0.4083
114	2012-08-03	17.2774
114	2012-08-03	1.3796
114	2012-08-03	2.8422
114	2012-08-03	1.7414
114	2012-08-03	75.52
114	2012-08-03	11.648
114	2012-08-03	15.3051
114	2012-08-03	7.3169
114	2012-08-03	290.3024
114	2012-08-03	10.2816
114	2012-08-03	0.0677
114	2012-08-03	0.1376
114	2012-08-03	1.0737
114	2012-08-03	0.232
114	2012-08-03	1.3427
114	2012-08-03	5.12
114	2012-08-03	0.1712
114	2012-08-03	1.7036
114	2012-08-03	9.2796
114	2012-08-03	1.696
114	2012-08-03	0.0058
114	2012-08-03	8.0395
114	2012-08-03	20.532
114	2012-08-03	1.3139
114	2012-08-03	0.0186
114	2012-08-03	4.0953
114	2012-08-03	0.117
114	2012-08-03	0.1457
114	2012-08-03	1.6321
114	2012-08-03	
114	2012-08-03	0.6498
114	2012-08-03	0.078
114	2012-08-03	40.192
114	2012-08-03	16.906
114	2012-08-03	40.904
114	2012-08-03	0.7509
114	2012-08-03	8.8495
114	2012-08-03	5.7644
114	2012-08-03	0.5256
114	2012-08-21	2.1098
114	2012-08-21	0.3623
114	2012-08-21	0.8581
114	2012-08-21	2.1477
114	2012-08-21	0.6913
114	2012-08-21	1.3035
114	2012-08-21	1.8167
114	2012-08-21	3.7386
114	2012-08-21	3.144
114	2012-08-21	6.0512
114	2012-08-21	670.32
114	2012-08-21	50.88
114	2012-08-21	2.2381
114	2012-08-21	1.6936
114	2012-08-21	2.1985
114	2012-08-21	38.3198
114	2012-08-21	1.283
114	2012-08-21	5.7478
114	2012-08-21	14.0843
114	2012-08-21	47.2
114	2012-08-21	1.116
114	2012-08-21	10.3461
114	2012-08-21	1.7244
114	2012-08-21	5.1731
114	2012-08-21	19.6453
114	2012-08-21	9.82
114	2012-08-21	77.4317
114	2012-08-21	1.0315
114	2012-08-21	12.8
114	2012-08-21	0.1262
114	2012-08-21	0.2366
114	2012-08-21	15.6577
114	2012-08-21	8.4781
114	2012-08-21	47.0448
114	2012-08-21	6.2726
114	2012-08-21	3.1613
114	2012-08-21	0.2781
114	2012-08-21	1.1726
114	2012-08-21	
114	2012-08-21	0.241
114	2012-08-21	4.2904
