asema	pvm	paiva	kk	vuosi	kokosyv	secchi	ecoli	sameus	ph	suolaisuus	happi_aste	happi	nh3	no3	ntot	po4_liu	ptot	chla	lampotila	jaan_paks	lumen_paks	syvyys	syvyys_lop	no2	po4	koliformit	fek_strep	kiintoain	pt	tic	alkalit
168	2012-08-03	3	8	2012	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
168	2012-09-11	11	9	2012	31	5	0	0.62	7.94	5.78	NA	8.59	5.282	10	285	7	18	NA	13.5	NA	NA	0	0	0.56	6.6	NA	NA	NA	NA	NA	NA
168	2012-09-11	11	9	2012	31	NA	0	0.7	7.87	5.75	NA	7.64	11.152	24	290	11	20	NA	12.5	NA	NA	15	15	0.945	11	NA	NA	NA	NA	NA	NA
168	2012-09-11	11	9	2012	31	NA	1	2.01	7.6	5.88	NA	7.68	13.5755	55	310	22	30	NA	8.8	NA	NA	30	30	0.7	23	NA	NA	NA	NA	NA	NA
168	2012-09-11	11	9	2012	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.8	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
168	2012-10-09	9	10	2012	31	5.9	16	0.84	7.94	5.68	NA	9.91	10.6095	41	360	12	22.645	NA	11.8	NA	NA	0	0	5.3	13.171	NA	NA	NA	NA	NA	NA
168	2012-10-09	9	10	2012	31	NA	0	0.58	7.96	5.77	NA	9.88	13.0065	30	330	10	17.8	NA	12.1	NA	NA	15	15	2.78	11.13	NA	NA	NA	NA	NA	NA
168	2012-10-09	9	10	2012	31	NA	3	3.04	7.87	5.8	NA	8.64	12.508	50	340	19	28.64	NA	11.4	NA	NA	30	30	2.105	18.19	NA	NA	NA	NA	NA	NA
168	2012-10-09	9	10	2012	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.3	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
168	2012-11-26	26	11	2012	31	4	1	1.25	7.85	6.12	NA	9.06	1.8035	110	360	28	35.56	NA	7.1	NA	NA	0	0	0.595	29	NA	NA	NA	NA	NA	NA
168	2012-11-26	26	11	2012	31	NA	3	1.33	7.86	6.12	NA	10.37	3.14	110	350	28	34.805	NA	7.1	NA	NA	15	15	0.8	29	NA	NA	NA	NA	NA	NA
168	2012-11-26	26	11	2012	31	NA	3	1.51	7.85	6.13	NA	10.52	3.3585	108	359	27.66	34.16	NA	7.1	NA	NA	30	30	0.88	28.07	NA	NA	NA	NA	NA	NA
168	2013-02-11	11	2	2013	31	5.8	6	1.87	7.86	5.42	NA	12.85	0	140	398	28.66	38.17	NA	0.2	NA	NA	0	0	1.065	29.57	NA	NA	NA	NA	NA	NA
168	2013-02-11	11	2	2013	31	NA	1	1.77	7.88	5.68	NA	13.24	0	130	370	28	35.6	NA	0.1	NA	NA	15	15	0.285	29	NA	NA	NA	NA	NA	NA
168	2013-02-11	11	2	2013	31	NA	1	1.92	7.89	5.76	NA	12.96	0	120	370	28	33.85	NA	0.2	NA	NA	30	30	0.205	28	NA	NA	NA	NA	NA	NA
168	2013-05-08	8	5	2013	31	4.9	NA	1.16	8.18	5.72	NA	12.34	5.5925	1	411	5.6	23.755	NA	4.2	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
168	2013-05-08	8	5	2013	31	NA	NA	1.24	8.13	5.75	NA	13.34	5.3745	1	403	6.8	24.38	NA	3.7	NA	NA	15	15	0	NA	NA	NA	NA	NA	NA	NA
168	2013-05-08	8	5	2013	31	NA	NA	1.44	7.72	6.2	NA	10.5	13.5115	71	436	23.7	39.535	NA	2.6	NA	NA	30	30	0	NA	NA	NA	NA	NA	NA	NA
168	2013-05-08	8	5	2013	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.3	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
168	2013-06-10	10	6	2013	31	3.9	0	1.11	8.57	4.84	NA	12.35	3.13	0	387	0	24.02	5.5	15	NA	NA	0	0	0	0.2	NA	NA	NA	NA	NA	NA
168	2013-06-10	10	6	2013	31	NA	1	1.15	8.55	4.84	NA	12.09	7.0935	0	374	0	23.105	NA	14.5	NA	NA	15	15	0	1	NA	NA	NA	NA	NA	NA
168	2013-06-10	10	6	2013	31	NA	0	0.92	8.14	5.21	NA	11.81	7.692	0	339	5	25.3	NA	8.3	NA	NA	30	30	0	5	NA	NA	NA	NA	NA	NA
168	2013-06-24	24	6	2013	31	5.8	0	0.76	8.35	5.3	NA	11	3.3485	0	362	0	16.325	3.2	14.8	NA	NA	0	0	0	0.3	NA	NA	NA	NA	NA	NA
168	2013-06-24	24	6	2013	31	NA	0	0.78	8.16	5.37	NA	11.16	6.0495	0	359	1.7	18.85	NA	11.3	NA	NA	15	15	0	2.2	NA	NA	NA	NA	NA	NA
168	2013-06-24	24	6	2013	31	NA	0	1.73	8	5.52	NA	10.74	8.324	0	426	5.34	25.69	NA	9.2	NA	NA	30	30	0	6	NA	NA	NA	NA	NA	NA
168	2013-07-08	8	7	2013	31	3.5	1	2.45	7.59	6.03	NA	11.22	5.627	0	310	17	35.16	3.9	16	NA	NA	0	0	0	18	NA	NA	NA	NA	NA	NA
168	2013-07-08	8	7	2013	31	NA	0	0.55	7.89	5.73	NA	11	6.06	0	310	6	19.475	NA	7.2	NA	NA	15	15	0	6	NA	NA	NA	NA	NA	NA
168	2013-07-08	8	7	2013	31	NA	2	1.43	8.3	5.45	NA	9.01	4.551	0	350	0.1	19.31	NA	5.3	NA	NA	30	30	0	0.3	NA	NA	NA	NA	NA	NA
168	2013-08-06	6	8	2013	31	2.6	0	2.09	8.41	5.52	NA	13.45	1.0365	0	390	0	19.47	7	17.8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA
168	2013-08-06	6	8	2013	31	NA	0	0.92	7.77	5.51	NA	11.42	2.711	0	330	4	14.8	NA	10.3	NA	NA	15	15	0	4	NA	NA	NA	NA	NA	NA
168	2013-08-06	6	8	2013	31	NA	2	5.88	7.54	5.85	NA	6.78	1.284	0	410	12	47.345	NA	6.3	NA	NA	30	30	0	14	NA	NA	NA	NA	NA	NA
168	2013-09-02	2	9	2013	31	3.8	0	1.08	8.17	5.5712	NA	9.66	4.183	0	310	0	17.23	5.7	16.5	NA	NA	0	0	0	0.681	NA	NA	NA	NA	NA	NA
168	2013-09-02	2	9	2013	31	NA	1	1.32	8.11	5.5565	NA	11.06	5.745	0	320	0.3	18.825	NA	16.2	NA	NA	15	15	0	0.9595	NA	NA	NA	NA	NA	NA
168	2013-09-02	2	9	2013	31	NA	2	2.46	7.63	5.6138	NA	8.67	11.646	4	290	7.8	21.84	NA	12.2	NA	NA	30	30	0	8.4285	NA	NA	NA	NA	NA	NA
168	2013-10-02	2	10	2013	31	5	2	1.3	8	5.24	NA	10	23	15	360	7	21	NA	12.8	NA	NA	0	0	0	7	NA	NA	NA	NA	NA	NA
168	2013-10-02	2	10	2013	31	NA	13	1.1	8	5.28	NA	9.7	28	25	380	7	24	NA	12.8	NA	NA	15	15	0	7	NA	NA	NA	NA	NA	NA
168	2013-10-02	2	10	2013	31	NA	4	1.1	8	5.27	NA	9.7	29	25	360	7	21	NA	12.8	NA	NA	30	30	0	7	NA	NA	NA	NA	NA	NA
168	2013-10-02	2	10	2013	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.7	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
168	2013-11-25	25	11	2013	31	4.9	46	1.5	7.9	6.1	NA	11.7	9	100	420	28	36	NA	5.4	NA	NA	0	0	0	29	NA	NA	NA	NA	NA	NA
168	2013-11-25	25	11	2013	31	NA	19	1.5	7.9	6.09	NA	11.1	8	100	420	28	36	NA	5.5	NA	NA	15	15	0	29	NA	NA	NA	NA	NA	NA
168	2013-11-25	25	11	2013	31	NA	12	1.4	7.9	6.1	NA	11.4	7	99	410	29	36	NA	5.6	NA	NA	30	30	0	29	NA	NA	NA	NA	NA	NA
181	2012-03-12	12	3	2012	15	3.3	0	1.05	7.74	4.48	NA	13.56	4.473	190	460	29	43.555	NA	0.2	NA	NA	0	0	2.95	30	NA	NA	NA	NA	NA	NA
181	2012-03-12	12	3	2012	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4	0.2	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
181	2012-03-12	12	3	2012	15	NA	1	0.85	7.74	4.63	NA	13.07	2.725	180	420	31	38.19	NA	0.4	NA	NA	5	5	3.065	33	NA	NA	NA	NA	NA	NA
181	2012-03-12	12	3	2012	15	NA	0	0.89	7.66	4.93	NA	12.44	5	180	400	33	41.785	NA	0.8	NA	NA	14	14	1.43	34	NA	NA	NA	NA	NA	NA
181	2012-05-08	8	5	2012	15	1.9	0	2.85	8.47	5.18	NA	15	0.759	2	400	1	26.815	NA	6.4	NA	NA	0	0	0.34	3	NA	NA	NA	NA	NA	NA
181	2012-05-08	8	5	2012	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.3	6.4	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
181	2012-05-08	8	5	2012	15	NA	0	2.7	8.45	5.21	NA	14.69	0.401	2	390	2	28.585	NA	6	NA	NA	5	5	0	3	NA	NA	NA	NA	NA	NA
181	2012-05-08	8	5	2012	15	NA	0	2.91	8.4	5.25	NA	14.51	1.511	2	380	2	27.94	NA	5.6	NA	NA	14	14	0	2	NA	NA	NA	NA	NA	NA
181	2012-06-11	11	6	2012	15	2.9	1	1.49	8.2	5.34	NA	11.06	1.7775	0	350	4	16.63	NA	11.4	NA	NA	0	0	0	4	NA	NA	NA	NA	NA	NA
181	2012-06-11	11	6	2012	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.7	11.4	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
181	2012-06-11	11	6	2012	15	NA	0	1.98	8.19	5.34	NA	11.14	1.921	0	370	4	21.125	NA	10.7	NA	NA	5	5	0	4	NA	NA	NA	NA	NA	NA
181	2012-06-11	11	6	2012	15	NA	0	6.02	8.18	5.36	NA	8.04	3.308	2	390	6	30.215	NA	10.3	NA	NA	14	14	0	7	NA	NA	NA	NA	NA	NA
181	2012-07-03	3	7	2012	15	2.4	0	2.99	8.11	5.41	NA	6.02	0	0	334	3	30.8	NA	13.5	NA	NA	0	0	0	3	NA	NA	NA	NA	NA	NA
181	2012-07-03	3	7	2012	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.3	13.5	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
181	2012-07-03	3	7	2012	15	NA	0	3.26	8.11	5.4	NA	9.42	0.185	0	341	3	32.875	NA	13.4	NA	NA	5	5	0	4	NA	NA	NA	NA	NA	NA
181	2012-07-03	3	7	2012	15	NA	1	3.54	8.05	5.43	NA	9.4	0	0	316	4	25.83	NA	12.9	NA	NA	14	14	0	5	NA	NA	NA	NA	NA	NA
181	2012-08-17	17	8	2012	15	2.6	0	3.22	8.37	5.62	NA	11	1.558	0	422	1	26	NA	18	NA	NA	0	0	0	2	NA	NA	NA	NA	NA	NA
181	2012-08-17	17	8	2012	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.4	18	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
181	2012-08-17	17	8	2012	15	NA	0	1.59	8.25	5.56	NA	10.89	3.325	0	366	2.53	21	NA	16.9	NA	NA	5	5	0	2.7	NA	NA	NA	NA	NA	NA
181	2012-08-17	17	8	2012	15	NA	0	1.9	8.03	5.57	NA	9.72	3.968	4	316	5	21	NA	15.9	NA	NA	14	14	0.09	6.44	NA	NA	NA	NA	NA	NA
181	2012-09-03	3	9	2012	15	2	5	3.57	8.12	5.32	NA	9	14.055	3	355	6	27.87	NA	16.8	NA	NA	0	0	0.005	7	NA	NA	NA	NA	NA	NA
181	2012-09-03	3	9	2012	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.3	16.8	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
181	2012-09-03	3	9	2012	15	NA	1	3.53	8.1	5.31	NA	9.36	12.745	3	383	6	31.205	NA	16.8	NA	NA	5	5	0	8	NA	NA	NA	NA	NA	NA
181	2012-09-03	3	9	2012	15	NA	2	3.47	8.08	5.31	NA	9.23	13.3335	4	346	6	27.115	NA	16.7	NA	NA	14	14	0	9	NA	NA	NA	NA	NA	NA
181	2012-10-04	4	10	2012	15	4	0	1.1	7.9	5.3836	NA	9.9	10.5065	37	350	13	26.11	NA	12.4	NA	NA	0	0	2.195	13.8575	NA	NA	NA	NA	NA	NA
181	2012-10-04	4	10	2012	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.7	12.4	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA
181	2012-10-04	4	10	2012	15	NA	0	1.14	7.89	5.3835	NA	9.72	18.4645	37	360	15	26.705	NA	12.4	NA	NA	5	5	2.245	15	NA	NA	NA	NA	NA	NA
181	2012-10-04	4	10	2012	15	NA	0	1.36	7.89	5.3794	NA	9.59	18.553	37	360	14	26.04	NA	12.4	NA	NA	14	14	2.085	14	NA	NA	NA	NA	NA	NA
181	2012-11-19	19	11	2012	15	2.8	0	2.65	7.77	5.46	NA	10.23	17.0465	120	463	26	36.85	NA	6.7	NA	NA	0	0	1.075	28	NA	NA	NA	NA	NA	NA
181	2012-11-19	19	11	2012	15	NA	3	2.57	7.77	5.46	NA	10.74	16.3825	120	450	26	37.18	NA	6.7	NA	NA	5	5	1	27	NA	NA	NA	NA	NA	NA
181	2012-11-19	19	11	2012	15	NA	1	2.54	7.74	5.63	NA	9.94	12.5345	124	453	27	38.16	NA	7	NA	NA	14	14	1.035	29	NA	NA	NA	NA	NA	NA
181	2013-02-12	12	2	2013	15	4.1	0	2.03	7.76	4.52	NA	12.69	2.3115	190	570	30	39.355	NA	0	NA	NA	0	0	3.725	31	NA	NA	NA	NA	NA	NA
181	2013-02-12	12	2	2013	15	NA	0	1.55	7.84	5.08	NA	11.06	0.266	150	440	29	37.07	NA	0.3	NA	NA	5	5	0.695	29	NA	NA	NA	NA	NA	NA
181	2013-02-12	12	2	2013	15	NA	1	1.74	7.86	5.21	NA	12.64	0.4465	140	480	30	37.225	NA	0.3	NA	NA	14	14	0.41	30	NA	NA	NA	NA	NA	NA
181	2013-05-14	14	5	2013	15	2.5	0	1.97	8.57	5.28	NA	15.65	2.0095	0	372	2.4	29.075	15	8	NA	NA	0	0	0	1.9525	NA	NA	NA	NA	NA	NA
181	2013-05-14	14	5	2013	15	NA	0	1.69	8.5	5.38	NA	15.47	2.7805	0	350	1.5	26.56	NA	7	NA	NA	5	5	0	3.3	NA	NA	NA	NA	NA	NA
181	2013-05-14	14	5	2013	15	NA	0	1.48	8.09	5.58	NA	12.32	2.5335	0	324	2.7	27.695	NA	4.5	NA	NA	14	14	0	3.7635	NA	NA	NA	NA	NA	NA
181	2013-06-11	11	6	2013	15	3.6	0	1.79	8.34	4.73	NA	10.78	5.0735	0	381	1	23.45	4.2	13.7	NA	NA	0	0	0	2	NA	NA	NA	NA	NA	NA
181	2013-06-11	11	6	2013	15	NA	0	2.18	8.35	4.73	NA	9.67	5.069	0	396	1	26.105	NA	13.5	NA	NA	5	5	0	2	NA	NA	NA	NA	NA	NA
181	2013-06-11	11	6	2013	15	NA	0	4.02	8.25	4.75	NA	10.78	9.4415	3	412	3	33.375	NA	12.1	NA	NA	14	14	0	3	NA	NA	NA	NA	NA	NA
181	2013-06-25	25	6	2013	15	3	0	1.73	8.51	5.03	NA	12.76	2.3345	0	382	0	25.905	6.1	16.2	NA	NA	0	0	0	0.4	NA	NA	NA	NA	NA	NA
181	2013-06-25	25	6	2013	15	NA	0	1.67	8.44	5.01	NA	12.26	2.097	0	371	0	24.45	NA	15.2	NA	NA	5	5	0	0.6	NA	NA	NA	NA	NA	NA
181	2013-06-25	25	6	2013	15	NA	0	2.58	7.68	5.35	NA	9.34	3.4545	0	334	9.6	33.41	6.5	8.8	NA	NA	14	14	0	10	NA	NA	NA	NA	NA	NA
181	2013-07-10	10	7	2013	15	NA	0	1.57	8	5.41	NA	10.2	3.5575	0	360	2	25	NA	14.2	NA	NA	0	0	0	2	NA	NA	NA	NA	NA	NA
181	2013-07-10	10	7	2013	15	NA	0	1.56	8	5.4	NA	10	3.5125	0	370	1	23	NA	13.7	NA	NA	5	5	0	2	NA	NA	NA	NA	NA	NA
181	2013-07-10	10	7	2013	15	NA	0	1.63	7.6	5.53	NA	7.4	4.0185	0	350	5	28	NA	8.2	NA	NA	14	14	0	6	NA	NA	NA	NA	NA	NA
181	2013-08-06	6	8	2013	15	2.9	0	1.58	8.44	5.32	NA	11.73	0.4495	0	405	0.3	18.37	5.8	18.9	NA	NA	0	0	0	0.3	NA	NA	NA	NA	NA	NA
181	2013-08-06	6	8	2013	15	NA	0	2.54	8.42	5.32	NA	11.77	1.3035	0	407	0	18.82	NA	18.4	NA	NA	5	5	0	0	NA	NA	NA	NA	NA	NA
181	2013-08-06	6	8	2013	15	NA	0	3.05	7.85	5.46	NA	8.95	2.7645	0	392	3	22.935	NA	13.8	NA	NA	14	14	0	6	NA	NA	NA	NA	NA	NA
181	2013-09-03	3	9	2013	15	2.7	0	1.63	8.13	5.3	NA	11.27	0.567	0	370	0.65	26.445	5.9	16	NA	NA	0	0	0	0.74	NA	NA	NA	NA	NA	NA
181	2013-09-03	3	9	2013	15	NA	4	1.71	8.14	5.32	NA	11.19	0.573	0	330	0	19.945	NA	16	NA	NA	5	5	0	0	NA	NA	NA	NA	NA	NA
181	2013-09-03	3	9	2013	15	NA	4	1.6	8.13	5.31	NA	10.83	3.1695	0	327	0.7	18.935	NA	15.9	NA	NA	14	14	0	2.3195	NA	NA	NA	NA	NA	NA
181	2013-10-10	10	10	2013	15	NA	4	1.5	7.7	5.77	NA	9.2	5	47	390	20	32	NA	9.6	NA	NA	0	0	0	20	NA	NA	NA	NA	NA	NA
181	2013-10-10	10	10	2013	15	NA	3	1.2	7.7	5.82	NA	9.3	5	46	380	20	29	NA	9.4	NA	NA	5	5	0	20	NA	NA	NA	NA	NA	NA
181	2013-10-10	10	10	2013	15	NA	0	1.3	7.7	5.93	NA	9	5	46	380	21	32	NA	8.9	NA	NA	14	14	0	21	NA	NA	NA	NA	NA	NA
181	2013-10-10	10	10	2013	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
181	2013-12-02	2	12	2013	15	NA	2	2.8	7.8	5.62	NA	11	6	140	460	28	36	NA	3.8	NA	NA	0	0	0	28	NA	NA	NA	NA	NA	NA
181	2013-12-02	2	12	2013	15	NA	4	2.8	7.9	5.64	NA	11.1	5	140	450	28	37	NA	3.8	NA	NA	5	5	0	29	NA	NA	NA	NA	NA	NA
181	2013-12-02	2	12	2013	15	NA	0	3	7.9	5.63	NA	11.4	5	140	450	28	37	NA	3.8	NA	NA	14	14	0	29	NA	NA	NA	NA	NA	NA
87	2012-03-05	5	3	2012	3.5	1.3	370	3.69	7.13	3.3496	74	10.52	1058.6785	880	1900	16	36.42	NA	0.2	NA	NA	0	0	12.23	21	NA	NA	NA	NA	NA	NA
87	2012-03-05	5	3	2012	3.5	NA	23	3.09	7.28	4.5405	75	10.55	196.8	347	830	25.08	34.34	NA	0.9	NA	NA	3	3	6.22	31.37	NA	NA	NA	NA	NA	NA
87	2012-05-21	21	5	2012	3.5	1.3	0	4.31	8.18	4	105	10.52	0	3	540	1.68	41.585	NA	14.7	NA	NA	0	0	0	2.76	NA	NA	NA	NA	NA	NA
87	2012-05-21	21	5	2012	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.1	14.7	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA
87	2012-05-21	21	5	2012	3.5	NA	0	4.74	8.12	3.99	103	10.34	0	0	510	2.12	40.805	NA	14.4	NA	NA	3	3	0	3.35	NA	NA	NA	NA	NA	NA
87	2012-06-12	12	6	2012	3.5	0.7	7	10.7	7.92	4.39	94	9	0	2	500	5	54.485	NA	16.4	NA	NA	0	0	0.22	7	NA	NA	NA	NA	NA	NA
87	2012-06-12	12	6	2012	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	16.4	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA
87	2012-06-12	12	6	2012	3.5	NA	23	12.3	7.92	4.43	94	8.98	0.293	2	490	1.8	54.29	NA	16.4	NA	NA	3	3	0.05	4	NA	NA	NA	NA	NA	NA
87	2012-06-18	18	6	2012	3.5	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.9	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA
87	2012-07-02	2	7	2012	3.5	0.8	3	11.9	8.06	4.65	99	9.1	0	2	577	3	65.02	NA	18.3	NA	NA	0	0	0	5	NA	NA	NA	NA	NA	NA
87	2012-07-02	2	7	2012	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8	18.3	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA
87	2012-07-02	2	7	2012	3.5	NA	4	12.7	7.95	4.67	91	8.52	0	2	536	3	61.245	NA	17.9	NA	NA	3	3	0	11	NA	NA	NA	NA	NA	NA
87	2012-08-01	1	8	2012	3.5	0.6	7	14.3	8.17	4.91	94	8.3	1.265	2	710	1.4	62.1	NA	20.5	NA	NA	0	0	0	9.092	NA	NA	NA	NA	NA	NA
87	2012-08-01	1	8	2012	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.6	20.5	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA
87	2012-08-01	1	8	2012	3.5	NA	2	14.1	8.18	4.91	102	9	1.801	2	690	1.4	59.22	NA	20.5	NA	NA	3	3	0	8.259	NA	NA	NA	NA	NA	NA
87	2012-08-21	21	8	2012	3.5	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.1	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA
87	2012-09-06	6	9	2012	3.5	0.7	18	11.4	8.4	4.95	98	9.41	0	2	750	2	86.8	NA	16.2	NA	NA	0	0	0	7	NA	NA	NA	NA	NA	NA
87	2012-09-06	6	9	2012	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.3	16.2	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA
87	2012-09-06	6	9	2012	3.5	NA	19	11.6	8.43	4.95	99	9.45	0	2	429	5	93.865	NA	16.4	NA	NA	3	3	0	10	NA	NA	NA	NA	NA	NA
87	2012-09-28	28	9	2012	3.5	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.7	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA
87	2012-10-02	2	10	2012	3.5	0.6	25	14.7	NA	4.3798	95	9.94	0	3	697	3	65.44	NA	12	NA	NA	0	0	0	15.8	NA	NA	NA	NA	NA	NA
87	2012-10-02	2	10	2012	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.3	12	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA
87	2012-10-02	2	10	2012	3.5	NA	14	14.5	NA	4.3774	92	9.82	0	3	690	3	65.555	NA	11.8	NA	NA	3	3	0	7	NA	NA	NA	NA	NA	NA
87	2012-11-15	15	11	2012	3.5	1	2	6.17	7.79	4.31	93	11.88	8.507	141	643	2	37.09	NA	4	NA	NA	0	0	2	4	NA	NA	NA	NA	NA	NA
87	2012-11-15	15	11	2012	3.5	NA	1	6.17	7.78	4.35	91	11.93	9.4405	139	626	2	36.685	NA	3.9	NA	NA	3	3	3	5	NA	NA	NA	NA	NA	NA
87	2013-02-04	4	2	2013	3.5	NA	1100	5.97	7.05	1.65	44	6.31	4293.8385	770	5100	100	186.97	NA	0.1	NA	NA	0	0	15.62	160	NA	NA	NA	NA	NA	NA
87	2013-02-04	4	2	2013	3.5	NA	1100	3.94	7.25	3.73	72	10.08	935.863	390	1600	39	69.815	NA	0.4	NA	NA	3	3	12.555	51	NA	NA	NA	NA	NA	NA
87	2013-03-25	25	3	2013	3.5	NA	4	3.97	7.03	3.41	52	7.35	967.535	490	1900	20	34	NA	0.4	NA	NA	0	0	26.575	25	NA	NA	NA	NA	NA	NA
87	2013-03-25	25	3	2013	3.5	NA	10	2.22	7.32	4.71	70	9.55	128.2475	260	780	24	34	NA	0.9	NA	NA	3	3	18.36	26	NA	NA	NA	NA	NA	NA
87	2013-05-03	3	5	2013	3.5	0.1	0	7.01	7.76	3.3	104	12.32	34.975	564	950	4.3	33.97	13.5	7	NA	NA	0	0	8.6	8.1	NA	NA	NA	NA	NA	NA
87	2013-05-03	3	5	2013	3.5	NA	1	7.99	7.73	3.44	101	12.09	36.4445	434	900	3.9	32.885	NA	6.7	NA	NA	3	3	7.99	8.8	NA	NA	NA	NA	NA	NA
87	2013-06-03	3	6	2013	3.5	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	21.7	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
87	2013-06-13	13	6	2013	3.5	0.5	10	18.8	7.9	4.68	92	8.16	0	2	579	8.1	67.895	13.5	19.4	NA	NA	0	0	0	21	NA	NA	NA	NA	NA	NA
87	2013-06-13	13	6	2013	3.5	NA	12	20.1	7.9	4.66	80	7.94	0	2	591	8.7	73.11	NA	14.4	NA	NA	3	3	0	22	NA	NA	NA	NA	NA	NA
87	2013-06-28	28	6	2013	3.5	0.9	9	5.95	8.32	4.78	113	9.64	0	5	576	1	44.645	13.9	22	NA	NA	0	0	0	4.3	NA	NA	NA	NA	NA	NA
87	2013-06-28	28	6	2013	3.5	NA	3	7.09	8.28	4.73	111	9.35	0	5	544	0.8	44.985	NA	21.9	NA	NA	3	3	0	5	NA	NA	NA	NA	NA	NA
87	2013-07-12	12	7	2013	3.5	0.6	3	26.3	8.59	4.97	131	11.27	0	0	985	0.1	85.655	46.4	21	NA	NA	0	0	0	9	NA	NA	NA	NA	NA	NA
87	2013-07-12	12	7	2013	3.5	NA	13	15.2	8.4	4.98	97	8.61	0	0	629	3	62.845	NA	19.9	NA	NA	3	3	0	9	NA	NA	NA	NA	NA	NA
87	2013-07-23	23	7	2013	3.5	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.9	16.4	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
87	2013-08-05	5	8	2013	3.5	0.5	7	12.4	8.52	5.31	124	10.79	0	2	830	0	71.765	23.7	20.7	NA	NA	0	0	0	5	NA	NA	NA	NA	NA	NA
87	2013-08-05	5	8	2013	3.5	NA	2	13.7	7.72	5.47	57	5.14	0	3	640	3	59.315	NA	18.8	NA	NA	3	3	0	10	NA	NA	NA	NA	NA	NA
87	2013-09-05	5	9	2013	3.5	0.8	14	10.7	8.3	4.93	110	10.21	0	6	650	0.5	61.67	23.7	17.5	NA	NA	0	0	0	5.6	NA	NA	NA	NA	NA	NA
87	2013-09-05	5	9	2013	3.5	NA	11	9.42	8.21	4.98	102	9.55	0	6	605	0.7	56.595	NA	16.7	NA	NA	3	3	0	5.8	NA	NA	NA	NA	NA	NA
